   1.10081E+03   7.50032E+04   6.28872E-10   2.55262E+01   5.00000E-01   6.57341E-15   4.67181E-24   5.26667E-06   7.29029E-23   1.87610E-17   3.79003E-20   7.31534E-19   5.69490E-22   2.69176E-04   4.24293E-10   9.11917E-24   1.43790E-23   1.32128E-16   1.89222E-24   1.06273E-19   2.13877E-15   1.00000E-30
   1.83466E+03   3.72873E+04   1.99256E-10   2.55168E+01   5.00000E-01   2.09045E-14   1.46571E-23   9.20940E-06   2.30089E-22   3.71507E-17   1.21642E-19   2.37681E-18   1.69220E-21   2.69175E-04   8.32421E-10   3.15699E-23   4.97794E-23   2.58212E-16   5.96282E-24   3.30425E-19   3.77323E-15   1.00000E-30
   2.56852E+03   2.39560E+04   9.34600E-11   2.55296E+01   5.00000E-01   4.48858E-14   3.10541E-23   1.32176E-05   4.90545E-22   6.00479E-17   2.63849E-19   5.22382E-18   3.41111E-21   2.69175E-04   1.33145E-09   7.32630E-23   1.15522E-22   4.11520E-16   1.26907E-23   6.93647E-19   5.47325E-15   1.00000E-30
   3.30237E+03   1.72814E+04   5.30949E-11   2.55256E+01   5.00000E-01   7.95875E-14   5.43113E-23   1.72371E-05   8.63479E-22   8.75699E-17   4.72636E-19   9.48288E-18   5.70134E-21   2.69175E-04   1.92133E-09   1.39322E-22   2.19686E-22   5.91509E-16   2.22965E-23   1.20185E-18   7.21112E-15   1.00000E-30
   4.03623E+03   1.33237E+04   3.38038E-11   2.55273E+01   5.00000E-01   1.25877E-13   8.47440E-23   2.12232E-05   1.35624E-21   1.19821E-16   7.55501E-19   1.53669E-17   8.54097E-21   2.69175E-04   2.59991E-09   2.34733E-22   3.70134E-22   7.97364E-16   3.49491E-23   1.85786E-18   8.97627E-15   1.00000E-30
   4.77008E+03   1.07270E+04   2.32128E-11   2.55281E+01   5.00000E-01   1.84544E-13   1.22583E-22   2.51554E-05   1.97504E-21   1.56905E-16   1.11964E-18   2.30916E-17   1.19118E-20   2.69175E-04   3.36582E-09   3.64347E-22   5.74516E-22   1.02833E-15   5.07836E-23   2.66254E-18   1.07596E-14   1.00000E-30
   5.50394E+03   8.90361E+03   1.68227E-11   2.55188E+01   5.00000E-01   2.56341E-13   1.67996E-22   2.90252E-05   2.72525E-21   1.98934E-16   1.57212E-18   3.28768E-17   1.57994E-20   2.69174E-04   4.21844E-09   5.32883E-22   8.40276E-22   1.28374E-15   6.99109E-23   3.61539E-18   1.25528E-14   1.00000E-30
   6.23779E+03   7.55932E+03   1.26938E-11   2.55350E+01   5.00000E-01   3.41712E-13   2.21118E-22   3.27943E-05   3.61168E-21   2.45903E-16   2.11958E-18   4.49640E-17   2.02041E-20   2.69174E-04   5.15004E-09   7.44565E-22   1.17407E-21   1.56185E-15   9.24237E-23   4.71573E-18   1.43627E-14   1.00000E-30
   6.97165E+03   6.53108E+03   9.88340E-12   2.55433E+01   5.00000E-01   4.41402E-13   2.82035E-22   3.64799E-05   4.63868E-21   2.97953E-16   2.76894E-18   5.95827E-17   2.51163E-20   2.69174E-04   6.16259E-09   1.00379E-21   1.58285E-21   1.86233E-15   1.18399E-22   5.96143E-18   1.61774E-14   1.00000E-30
   7.70550E+03   5.72159E+03   7.89058E-12   2.55344E+01   5.00000E-01   5.56109E-13   3.50809E-22   4.00881E-05   5.81020E-21   3.55216E-16   3.52712E-18   7.69738E-17   3.05305E-20   2.69174E-04   7.25666E-09   1.31477E-21   2.07324E-21   2.18469E-15   1.47903E-22   7.34990E-18   1.79896E-14   1.00000E-30
   8.43936E+03   5.06938E+03   6.43006E-12   2.55320E+01   5.00000E-01   6.86132E-13   4.27491E-22   4.35937E-05   7.12992E-21   4.17666E-16   4.40041E-18   9.74017E-17   3.64573E-20   2.69174E-04   8.42439E-09   1.68102E-21   2.65079E-21   2.52714E-15   1.80990E-22   8.87938E-18   1.98071E-14   1.00000E-30
   9.17321E+03   4.53378E+03   5.33013E-12   2.55348E+01   5.00000E-01   8.31914E-13   5.12113E-22   4.69947E-05   8.60124E-21   4.85352E-16   5.39526E-18   1.21129E-16   4.29023E-20   2.69173E-04   9.66254E-09   2.10602E-21   3.32099E-21   2.88861E-15   2.17707E-22   1.05475E-17   2.16288E-14   1.00000E-30
   9.90707E+03   4.08687E+03   4.48265E-12   2.55410E+01   5.00000E-01   9.93886E-13   6.04692E-22   5.02914E-05   1.02274E-20   5.58327E-16   6.51800E-18   1.48424E-16   4.98722E-20   2.69173E-04   1.09682E-08   2.59306E-21   4.08905E-21   3.26811E-15   2.58093E-22   1.23519E-17   2.34539E-14   1.00000E-30
   1.06409E+04   3.70888E+03   3.81687E-12   2.55421E+01   5.00000E-01   1.17263E-12   7.05223E-22   5.34929E-05   1.20113E-20   6.36716E-16   7.77524E-18   1.79558E-16   5.73696E-20   2.69173E-04   1.23417E-08   3.14550E-21   4.96024E-21   3.66514E-15   3.02181E-22   1.42894E-17   2.52770E-14   1.00000E-30
   1.13748E+04   3.38543E+03   3.28503E-12   2.55519E+01   5.00000E-01   1.36819E-12   8.13723E-22   5.65831E-05   1.39559E-20   7.20435E-16   9.17246E-18   2.14819E-16   6.54134E-20   2.69173E-04   1.37739E-08   3.76570E-21   5.93829E-21   4.07784E-15   3.50001E-22   1.63588E-17   2.71062E-14   1.00000E-30
   1.21086E+04   3.10584E+03   2.85395E-12   2.55685E+01   5.00000E-01   1.58088E-12   9.30191E-22   5.95644E-05   1.60638E-20   8.09517E-16   1.07155E-17   2.54488E-16   7.40139E-20   2.69173E-04   1.52617E-08   4.45625E-21   7.02732E-21   4.50525E-15   4.01578E-22   1.85581E-17   2.89411E-14   1.00000E-30
   1.28425E+04   2.86200E+03   2.50006E-12   2.55606E+01   5.00000E-01   1.81214E-12   1.05453E-21   6.24783E-05   1.83377E-20   9.04453E-16   1.24127E-17   2.98846E-16   8.31526E-20   2.69172E-04   1.68201E-08   5.22138E-21   8.23397E-21   4.94906E-15   4.56916E-22   2.08809E-17   3.07590E-14   1.00000E-30
   1.35763E+04   2.64766E+03   2.20622E-12   2.55735E+01   5.00000E-01   2.06067E-12   1.18685E-21   6.52679E-05   2.07800E-20   1.00465E-15   1.42663E-17   3.48199E-16   9.28822E-20   2.69172E-04   1.84203E-08   6.06089E-21   9.55793E-21   5.40467E-15   5.16053E-22   2.33312E-17   3.25927E-14   1.00000E-30
   1.43102E+04   2.45792E+03   1.95978E-12   2.55783E+01   5.00000E-01   2.32788E-12   1.32704E-21   6.79728E-05   2.33930E-20   1.11060E-15   1.62842E-17   4.02834E-16   1.03186E-19   2.69172E-04   2.00768E-08   6.97864E-21   1.10053E-20   5.87372E-15   5.78988E-22   2.59028E-17   3.44207E-14   1.00000E-30
