   3.19227E+04   2.94893E-13   2.58498E+01   1.00000E-30   0.00000E+00   6.44801E+00   4.83815E-04  -4.44983E-06
   3.26566E+04   2.78510E-13   2.58672E+01   1.00000E-30   0.00000E+00   6.37515E+00   4.57246E-04  -5.48008E-07
   3.33904E+04   2.63282E-13   2.59018E+01   1.00000E-30   0.00000E+00   6.30470E+00   4.32824E-04  -1.12298E-05
   3.41243E+04   2.49330E-13   2.59071E+01   1.00000E-30   0.00000E+00   6.23654E+00   4.09969E-04   4.59158E-06
   3.48581E+04   2.36321E-13   2.59275E+01   1.00000E-30   0.00000E+00   6.17054E+00   3.88885E-04  -4.65448E-06
   3.55920E+04   2.24227E-13   2.59506E+01   1.00000E-30   0.00000E+00   6.10660E+00   3.69313E-04  -3.07861E-06
   3.63259E+04   2.12989E-13   2.59713E+01   1.00000E-30   0.00000E+00   6.04460E+00   3.51082E-04  -1.58676E-06
   3.70597E+04   2.02518E-13   2.59925E+01   1.00000E-30   0.00000E+00   5.98445E+00   3.34095E-04  -1.57481E-06
   3.77936E+04   1.92742E-13   2.60162E+01   1.00000E-30   0.00000E+00   5.92607E+00   3.18258E-04  -1.76072E-06
   3.85274E+04   1.83604E-13   2.60419E+01   1.00000E-30   0.00000E+00   5.86936E+00   3.03468E-04  -1.63771E-06
   3.92613E+04   1.75056E-13   2.60682E+01   1.00000E-30   0.00000E+00   5.81425E+00   2.89632E-04  -5.74846E-07
   3.99951E+04   1.67027E-13   2.61020E+01   1.00000E-30   0.00000E+00   5.76066E+00   2.76707E-04  -4.52052E-06
   4.07290E+04   1.59572E-13   2.61127E+01   1.00000E-30   0.00000E+00   5.70852E+00   2.64465E-04   2.98849E-06
   4.14628E+04   1.52530E-13   2.61383E+01   1.00000E-30   0.00000E+00   5.65778E+00   2.53042E-04  -2.49247E-06
   4.21967E+04   1.45911E-13   2.61647E+01   1.00000E-30   0.00000E+00   5.60837E+00   2.42306E-04  -8.73668E-07
   4.29305E+04   1.39682E-13   2.61923E+01   1.00000E-30   0.00000E+00   5.56022E+00   2.32205E-04  -6.31461E-07
   4.36644E+04   1.33808E-13   2.62230E+01   1.00000E-30   0.00000E+00   5.51330E+00   2.22702E-04  -1.51342E-06
   4.43983E+04   1.28285E-13   2.62483E+01   1.00000E-30   0.00000E+00   5.46755E+00   2.13716E-04   1.19447E-06
   4.51321E+04   1.23035E-13   2.62904E+01   1.00000E-30   0.00000E+00   5.42291E+00   2.05298E-04  -4.13576E-06
   4.58660E+04   1.18138E-13   2.63060E+01   1.00000E-30   0.00000E+00   5.37936E+00   1.97243E-04   2.79142E-06
   4.65998E+04   1.13474E-13   2.63373E+01   1.00000E-30   0.00000E+00   5.33683E+00   1.89682E-04  -1.88997E-06
   4.73337E+04   1.09065E-13   2.63669E+01   1.00000E-30   0.00000E+00   5.29530E+00   1.82518E-04   6.69408E-07
   4.80675E+04   1.04863E-13   2.64109E+01   1.00000E-30   0.00000E+00   5.25472E+00   1.75777E-04  -3.10870E-06
   4.88014E+04   1.00927E-13   2.64308E+01   1.00000E-30   0.00000E+00   5.21506E+00   1.69307E-04   2.83969E-06
   4.95352E+04   9.71497E-14   2.64747E+01   1.00000E-30   0.00000E+00   5.17629E+00   1.63242E-04  -3.22856E-06
   5.02691E+04   9.36002E-14   2.64987E+01   1.00000E-30   0.00000E+00   5.13837E+00   1.57420E-04   1.24031E-06
   5.10030E+04   9.02202E-14   2.65277E+01   1.00000E-30   0.00000E+00   5.10126E+00   1.51902E-04  -4.07257E-07
   5.17368E+04   8.70013E-14   2.65604E+01   1.00000E-30   0.00000E+00   5.06496E+00   1.46663E-04  -4.61358E-07
   5.24707E+04   8.39378E-14   2.65942E+01   1.00000E-30   0.00000E+00   5.02941E+00   1.41678E-04  -1.53842E-08
   5.32045E+04   8.10131E-14   2.66337E+01   1.00000E-30   0.00000E+00   4.99461E+00   1.36945E-04  -4.46113E-07
   5.39384E+04   7.82238E-14   2.66758E+01   1.00000E-30   0.00000E+00   4.96051E+00   1.32439E-04  -1.32663E-06
   5.46722E+04   7.55922E-14   2.66991E+01   1.00000E-30   0.00000E+00   4.92711E+00   1.28095E-04   1.65452E-06
   5.54061E+04   7.30576E-14   2.67403E+01   1.00000E-30   0.00000E+00   4.89437E+00   1.23991E-04  -1.56420E-06
   5.61399E+04   7.06515E-14   2.67721E+01   1.00000E-30   0.00000E+00   4.86228E+00   1.20050E-04   6.16631E-07
   5.68738E+04   6.83444E-14   2.68113E+01   1.00000E-30   0.00000E+00   4.83080E+00   1.16300E-04  -6.23682E-07
   5.76077E+04   6.61430E-14   2.68483E+01   1.00000E-30   0.00000E+00   4.79994E+00   1.12709E-04   4.66211E-07
   5.83415E+04   6.40240E-14   2.68975E+01   1.00000E-30   0.00000E+00   4.76965E+00   1.09298E-04  -1.03673E-06
   5.90754E+04   6.20067E-14   2.69387E+01   1.00000E-30   0.00000E+00   4.73993E+00   1.06016E-04   1.16782E-07
   5.98092E+04   6.00786E-14   2.69776E+01   1.00000E-30   0.00000E+00   4.71077E+00   1.02869E-04  -3.15668E-05
   6.09100E+04   5.73417E-14   2.70334E+01   1.00000E-30   0.00000E+00   4.66800E+00   9.83853E-05   1.66978E-05
   6.20108E+04   5.47744E-14   2.70890E+01   1.00000E-30   0.00000E+00   4.62639E+00   9.41737E-05   2.73908E-05
   6.27446E+04   5.31575E-14   2.71189E+01   1.00000E-30   0.00000E+00   4.59925E+00   9.14947E-05  -5.62795E-05
   6.38454E+04   5.08394E-14   2.71791E+01   1.00000E-30   0.00000E+00   4.55943E+00   8.76989E-05   1.39521E-05
   6.49462E+04   4.86594E-14   2.72385E+01   1.00000E-30   0.00000E+00   4.52063E+00   8.41217E-05   2.37823E-05
   6.56801E+04   4.72760E-14   2.72794E+01   1.00000E-30   0.00000E+00   4.49530E+00   8.18531E-05  -4.85776E-05
   6.67808E+04   4.52954E-14   2.73475E+01   1.00000E-30   0.00000E+00   4.45810E+00   7.86195E-05   1.19263E-05
   6.78816E+04   4.34330E-14   2.74085E+01   1.00000E-30   0.00000E+00   4.42180E+00   7.55550E-05   2.08392E-05
   6.86155E+04   4.22469E-14   2.74527E+01   1.00000E-30   0.00000E+00   4.39809E+00   7.36103E-05  -4.22782E-05
   6.97163E+04   4.05529E-14   2.75151E+01   1.00000E-30   0.00000E+00   4.36323E+00   7.08193E-05   1.05478E-05
   7.08170E+04   3.89505E-14   2.75785E+01   1.00000E-30   0.00000E+00   4.32919E+00   6.81776E-05   1.78255E-05
   7.15509E+04   3.79303E-14   2.76209E+01   1.00000E-30   0.00000E+00   4.30693E+00   6.64940E-05  -3.66839E-05
   7.26517E+04   3.64705E-14   2.76804E+01   1.00000E-30   0.00000E+00   4.27418E+00   6.40728E-05   9.27054E-06
   7.37525E+04   3.50825E-14   2.77473E+01   1.00000E-30   0.00000E+00   4.24216E+00   6.17832E-05   1.53128E-05
   7.44863E+04   3.42002E-14   2.77871E+01   1.00000E-30   0.00000E+00   4.22121E+00   6.03159E-05  -3.18148E-05
   7.55871E+04   3.29315E-14   2.78498E+01   1.00000E-30   0.00000E+00   4.19036E+00   5.82094E-05   8.02423E-06
   7.66879E+04   3.17240E-14   2.79174E+01   1.00000E-30   0.00000E+00   4.16018E+00   5.62111E-05   1.34621E-05
   7.74217E+04   3.09569E-14   2.79548E+01   1.00000E-30   0.00000E+00   4.14042E+00   5.49252E-05  -2.78873E-05
   7.85225E+04   2.98507E-14   2.80158E+01   1.00000E-30   0.00000E+00   4.11129E+00   5.30783E-05   7.21254E-07
   7.99902E+04   2.84551E-14   2.81047E+01   1.00000E-30   0.00000E+00   4.07340E+00   5.07573E-05   6.52485E-06
   8.14579E+04   2.71535E-14   2.81815E+01   1.00000E-30   0.00000E+00   4.03654E+00   4.85680E-05   5.43705E-08
   8.29257E+04   2.59309E-14   2.82621E+01   1.00000E-30   0.00000E+00   4.00065E+00   4.65137E-05  -1.28266E-07
   8.43934E+04   2.47826E-14   2.83432E+01   1.00000E-30   0.00000E+00   3.96571E+00   4.45815E-05  -1.51526E-07
   8.58611E+04   2.37062E-14   2.84171E+01   1.00000E-30   0.00000E+00   3.93167E+00   4.27563E-05   1.71013E-08
   8.73288E+04   2.26916E-14   2.84950E+01   1.00000E-30   0.00000E+00   3.89849E+00   4.10386E-05  -1.98931E-07
   8.87965E+04   2.17403E-14   2.85612E+01   1.00000E-30   0.00000E+00   3.86614E+00   3.94094E-05   1.29025E-07
   9.02642E+04   2.08384E-14   2.86405E+01   1.00000E-30   0.00000E+00   3.83458E+00   3.78793E-05  -3.31004E-07
   9.17319E+04   1.99952E-14   2.86967E+01   1.00000E-30   0.00000E+00   3.80378E+00   3.64180E-05   1.69892E-07
   9.31996E+04   1.91960E-14   2.87603E+01   1.00000E-30   0.00000E+00   3.77371E+00   3.50399E-05  -1.24562E-07
   9.46673E+04   1.84411E-14   2.88210E+01   1.00000E-30   0.00000E+00   3.74434E+00   3.37330E-05  -4.07453E-08
   9.61350E+04   1.77273E-14   2.88796E+01   1.00000E-30   0.00000E+00   3.71565E+00   3.24932E-05  -5.36674E-08
   9.76028E+04   1.70522E-14   2.89343E+01   1.00000E-30   0.00000E+00   3.68761E+00   3.13150E-05  -5.48789E-08
   9.90705E+04   1.64140E-14   2.89823E+01   1.00000E-30   0.00000E+00   3.66019E+00   3.01931E-05  -3.70374E-09
   1.00538E+05   1.58088E-14   2.90290E+01   1.00000E-30   0.00000E+00   3.63337E+00   2.91266E-05  -5.57930E-08
   1.02006E+05   1.52354E-14   2.90703E+01   1.00000E-30   0.00000E+00   3.60714E+00   2.81102E-05  -3.31973E-08
   1.03474E+05   1.46919E-14   2.91058E+01   1.00000E-30   0.00000E+00   3.58147E+00   2.71405E-05  -6.74047E-08
   1.04941E+05   1.41783E-14   2.91277E+01   1.82972E-30   0.00000E+00   3.55633E+00   2.62113E-05   1.72084E-07
   1.06409E+05   1.36834E-14   2.91747E+01   2.31436E-29   0.00000E+00   3.53172E+00   2.53372E-05  -3.78039E-07
   1.07877E+05   1.32223E-14   2.91762E+01   2.68334E-28   0.00000E+00   3.50761E+00   2.44848E-05   3.65283E-07
   1.09344E+05   1.27753E-14   2.92116E+01   2.86394E-27   0.00000E+00   3.48399E+00   2.36858E-05  -3.80057E-07
   1.10812E+05   1.23579E-14   2.92049E+01   2.82533E-26   0.00000E+00   3.46084E+00   2.29066E-05   2.43717E-07
   1.12280E+05   1.19564E-14   2.92129E+01   2.58576E-25   0.00000E+00   3.43815E+00   2.21684E-05  -4.97082E-08
   1.13748E+05   1.15711E-14   2.92298E+01   1.e-30   0.00000E+00   3.41589E+00   2.14664E-05  -1.26137E-07
   1.15215E+05   1.12061E-14   2.92298E+01   1.e-30   0.00000E+00   3.39407E+00   2.07892E-05  -7.70517E-08
   1.16683E+05   1.08632E-14   2.91968E+01   1.30873E-22   0.00000E+00   3.37265E+00   2.01303E-05   2.59258E-07
   1.18151E+05   1.05284E-14   2.91997E+01   9.18231E-22   0.00000E+00   3.35164E+00   1.95119E-05  -3.70809E-06
   1.20352E+05   1.00626E-14   2.91469E+01   1.49736E-20   0.00000E+00   3.32084E+00   1.86149E-05   1.88925E-06
   1.22554E+05   9.62466E-15   2.90991E+01   2.24799E-19   0.00000E+00   3.29088E+00   1.77756E-05   2.91058E-06
   1.24022E+05   9.34871E-15   2.90600E+01   1.26504E-18   0.00000E+00   3.27135E+00   1.72427E-05  -6.03322E-06
   1.26223E+05   8.95373E-15   2.90123E+01   1.51454E-17   0.00000E+00   3.24269E+00   1.64871E-05   1.43378E-06
   1.28425E+05   8.58806E-15   2.89236E+01   1.69269E-16   0.00000E+00   3.21478E+00   1.57654E-05   2.65962E-06
   1.29892E+05   8.35654E-15   2.88611E+01   7.92587E-16   0.00000E+00   3.19657E+00   1.53073E-05  -5.21822E-06
   1.32094E+05   8.02660E-15   2.87612E+01   7.32458E-15   0.00000E+00   3.16982E+00   1.46520E-05   1.27913E-06
   1.34296E+05   7.71763E-15   2.86424E+01   6.38531E-14   0.00000E+00   3.14373E+00   1.40298E-05   2.20469E-06
   1.35763E+05   7.52221E-15   2.85551E+01   2.55941E-13   0.00000E+00   3.12669E+00   1.36329E-05  -4.47029E-06
   1.37965E+05   7.24393E-15   2.84116E+01   1.90187E-12   0.00000E+00   3.10164E+00   1.30626E-05   1.11571E-06
   1.40166E+05   6.98172E-15   2.82579E+01   1.34556E-11   0.00000E+00   3.07719E+00   1.25217E-05   1.88439E-06
   1.41634E+05   6.81514E-15   2.81512E+01   4.73101E-11   0.00000E+00   3.06120E+00   1.21767E-05  -3.83129E-06
   1.43836E+05   6.57690E-15   2.79840E+01   2.91806E-10   0.00000E+00   3.03768E+00   1.16813E-05   9.32158E-07
   1.46037E+05   6.35373E-15   2.77914E+01   1.72572E-09   0.00000E+00   3.01470E+00   1.12072E-05   1.66538E-06
   1.47505E+05   6.21169E-15   2.76588E+01   5.42356E-09   0.00000E+00   2.99966E+00   1.09044E-05  -9.89606E-07
   1.48606E+05   6.11144E-15   2.75309E+01   1.26161E-08   0.00000E+00   2.98853E+00   1.06788E-05   1.15083E-07
   1.49340E+05   6.04441E-15   2.74601E+01   2.19377E-08   0.00000E+00   2.98118E+00   1.05345E-05  -2.00742E-05
   1.50073E+05   5.39485E-15   2.78850E+01   3.69432E-08   4.45399E-02   2.97287E+00   9.54791E-06   3.22563E-02
   1.50807E+05   5.88060E-15   2.78850E+01   6.17796E-08   4.75905E-03   2.95840E+00   1.04076E-05   3.26150E-02
   1.51541E+05   5.44147E-15   2.78850E+01   1.03511E-07   3.95895E-02   2.94407E+00   9.63043E-06   3.21224E-02
   1.52275E+05   5.80463E-15   2.78850E+01   1.72838E-07   7.99611E-03   2.92988E+00   1.02731E-05   3.17678E-02
   1.53009E+05   5.44980E-15   2.78850E+01   2.88646E-07   3.57034E-02   2.91583E+00   9.64517E-06   3.12296E-02
   1.53743E+05   5.71747E-15   2.78850E+01   4.80041E-07   1.02978E-02   2.90191E+00   1.01189E-05   3.07675E-02
   1.54477E+05   5.42319E-15   2.78850E+01   7.97267E-07   3.27491E-02   2.88812E+00   9.59807E-06   3.02910E-02
   1.55210E+05   5.61576E-15   2.78850E+01   1.31773E-06   1.21162E-02   2.87446E+00   9.93888E-06   2.98692E-02
   1.55944E+05   5.36571E-15   2.78850E+01   2.17221E-06   3.05916E-02   2.86093E+00   9.49634E-06   2.95097E-02
   1.56678E+05   5.49824E-15   2.78850E+01   3.56147E-06   1.37470E-02   2.84753E+00   9.73090E-06   2.92122E-02
   1.57412E+05   5.28268E-15   2.78850E+01   5.81755E-06   2.90308E-02   2.83426E+00   9.34939E-06   2.89330E-02
   1.58146E+05   5.36646E-15   2.78850E+01   9.44655E-06   1.52453E-02   2.82111E+00   9.49768E-06   2.87252E-02
   1.58880E+05   5.17934E-15   2.78850E+01   1.52679E-05   2.78584E-02   2.80808E+00   9.16651E-06   2.84494E-02
   1.59614E+05   5.22304E-15   2.78850E+01   2.45169E-05   1.65461E-02   2.79517E+00   9.24384E-06   2.82497E-02
   1.60347E+05   5.05920E-15   2.78850E+01   3.91520E-05   2.69635E-02   2.78238E+00   8.95387E-06   2.79455E-02
   1.61081E+05   5.06977E-15   2.78850E+01   6.20834E-05   1.76271E-02   2.76970E+00   8.97258E-06   2.77138E-02
   1.61815E+05   4.92410E-15   2.78850E+01   9.78309E-05   2.63421E-02   2.75714E+00   8.71478E-06   2.74084E-02
   1.62549E+05   4.90757E-15   2.78850E+01   1.53008E-04   1.86784E-02   2.74470E+00   8.68552E-06   2.71547E-02
   1.63283E+05   4.77581E-15   2.78850E+01   2.37678E-04   2.59992E-02   2.73236E+00   8.45233E-06   2.68755E-02
   1.64017E+05   4.73781E-15   2.78850E+01   3.66340E-04   1.96447E-02   2.72013E+00   8.38507E-06   2.66170E-02
   1.65117E+05   4.55633E-15   2.78850E+01   6.87813E-04   2.59346E-02   2.70200E+00   8.06389E-06   2.63696E-02
   1.66218E+05   4.47818E-15   2.78850E+01   1.27637E-03   2.09002E-02   2.68411E+00   7.92557E-06   2.59072E-02
   1.66952E+05   4.35956E-15   2.78850E+01   1.90856E-03   2.63492E-02   2.67231E+00   7.71563E-06   2.57343E-02
   1.68053E+05   4.26260E-15   2.78850E+01   3.43165E-03   2.20247E-02   2.65480E+00   7.54404E-06   2.56002E-02
   1.69154E+05   4.09253E-15   2.78850E+01   6.09693E-03   2.69851E-02   2.63753E+00   7.24304E-06   2.53106E-02
   1.69887E+05   4.02029E-15   2.78850E+01   8.82540E-03   2.36327E-02   2.62614E+00   7.11519E-06   2.51381E-02
   1.70988E+05   3.86684E-15   2.78850E+01   1.50768E-02   2.73663E-02   2.60923E+00   6.84361E-06   2.48930E-02
   1.72456E+05   3.71149E-15   2.78850E+01   3.00667E-02   2.48825E-02   2.58702E+00   6.56868E-06   2.43362E-02
   1.73557E+05   3.56678E-15   2.78850E+01   4.95688E-02   2.81090E-02   2.57061E+00   6.31256E-06   2.36871E-02
   1.74291E+05   3.48576E-15   2.78850E+01   6.82938E-02   2.60987E-02   2.55978E+00   6.16917E-06   2.34147E-02
   1.75024E+05   3.27642E-15   2.88883E+01   9.28561E-02   2.89633E-02   2.54905E+00   6.00732E-06   2.32998E-02
   1.75758E+05   3.07122E-15   3.00910E+01   1.23909E-01   3.00496E-02   2.53840E+00   5.86553E-06   2.43084E-02
   1.76492E+05   2.87615E-15   3.13134E+01   1.62434E-01   3.27853E-02   2.52785E+00   5.71612E-06   2.52776E-02
   1.77226E+05   2.69656E-15   3.26297E+01   2.09372E-01   3.40613E-02   2.51738E+00   5.58446E-06   2.62094E-02
   1.77960E+05   2.51602E-15   3.41220E+01   2.65523E-01   3.71036E-02   2.50700E+00   5.44887E-06   2.72687E-02
   1.78694E+05   2.35132E-15   3.56977E+01   3.31556E-01   3.90078E-02   2.49671E+00   5.32734E-06   2.84610E-02
   1.79428E+05   2.18876E-15   3.74966E+01   4.08075E-01   4.20669E-02   2.48650E+00   5.20892E-06   2.96564E-02
   1.80161E+05   2.05015E-15   3.91927E+01   4.95406E-01   4.45130E-02   2.47638E+00   5.09977E-06   3.09771E-02
   1.80895E+05   1.95185E-15   4.03396E+01   5.94739E-01   4.66488E-02   2.46633E+00   4.99733E-06   3.19506E-02
   1.81629E+05   1.88419E-15   4.09633E+01   7.08577E-01   4.75279E-02   2.45637E+00   4.89866E-06   3.23545E-02
   1.82363E+05   1.81627E-15   4.16836E+01   8.38904E-01   4.88053E-02   2.44649E+00   4.80513E-06   3.24502E-02
   1.83097E+05   1.74988E-15   4.24224E+01   9.86911E-01   5.00642E-02   2.43669E+00   4.71152E-06   3.26713E-02
   1.83831E+05   1.68427E-15   4.32602E+01   1.15376E+00   5.13573E-02   2.42696E+00   4.62445E-06   3.28667E-02
   1.84565E+05   1.61861E-15   4.41567E+01   1.34063E+00   5.27455E-02   2.41732E+00   4.53627E-06   3.31159E-02
   1.85298E+05   1.55410E-15   4.51486E+01   1.54851E+00   5.43896E-02   2.40774E+00   4.45328E-06   3.34317E-02
   1.86032E+05   1.49126E-15   4.61469E+01   1.77826E+00   5.61701E-02   2.39825E+00   4.36771E-06   3.38684E-02
   1.86766E+05   1.42964E-15   4.72434E+01   2.03053E+00   5.83828E-02   2.38883E+00   4.28675E-06   3.44144E-02
   1.87500E+05   1.36816E-15   4.84038E+01   2.30582E+00   6.08009E-02   2.37948E+00   4.20316E-06   3.51398E-02
   1.88234E+05   1.30801E-15   4.96955E+01   2.60474E+00   6.36459E-02   2.37020E+00   4.12559E-06   3.59763E-02
   1.88968E+05   1.25472E-15   5.08191E+01   2.92763E+00   6.62905E-02   2.36100E+00   4.04700E-06   3.68748E-02
   1.89702E+05   1.20366E-15   5.20399E+01   3.27499E+00   6.87649E-02   2.35186E+00   3.97555E-06   3.76049E-02
   1.90435E+05   1.15392E-15   5.32940E+01   3.64718E+00   7.15199E-02   2.34280E+00   3.90313E-06   3.83799E-02
   1.91169E+05   1.10751E-15   5.45883E+01   4.04420E+00   7.39538E-02   2.33381E+00   3.83713E-06   3.90819E-02
   1.91903E+05   1.06254E-15   5.59195E+01   4.46554E+00   7.65019E-02   2.32488E+00   3.77110E-06   3.97472E-02
   1.92637E+05   1.02096E-15   5.72518E+01   4.91084E+00   7.88898E-02   2.31602E+00   3.70986E-06   4.03517E-02
   1.93371E+05   9.81823E-16   5.85643E+01   5.38012E+00   8.11629E-02   2.30723E+00   3.64943E-06   4.08968E-02
   1.94105E+05   9.45254E-16   5.98876E+01   5.87330E+00   8.33149E-02   2.29851E+00   3.59289E-06   4.13508E-02
   1.94839E+05   9.17940E-16   6.07223E+01   6.39262E+00   8.50395E-02   2.28985E+00   3.53770E-06   4.16784E-02
   1.95939E+05   8.80162E-16   6.19091E+01   7.21994E+00   8.62079E-02   2.27699E+00   3.45841E-06   4.16853E-02
   1.97040E+05   8.44941E-16   6.31120E+01   8.12640E+00   8.83765E-02   2.26427E+00   3.38452E-06   4.14672E-02
   1.97774E+05   8.20700E-16   6.39793E+01   8.76437E+00   9.05509E-02   2.25586E+00   3.33260E-06   4.16739E-02
   1.98875E+05   7.86863E-16   6.52669E+01   9.77099E+00   9.23938E-02   2.24338E+00   3.25950E-06   4.19541E-02
   1.99976E+05   7.53490E-16   6.65704E+01   1.08610E+01   9.71479E-02   2.23103E+00   3.18359E-06   4.24146E-02
   2.00709E+05   7.30547E-16   6.74828E+01   1.16210E+01   1.00141E-01   2.22287E+00   3.12896E-06   4.31802E-02
   2.01810E+05   7.01585E-16   6.88002E+01   1.28083E+01   1.03694E-01   2.21074E+00   3.06358E-06   4.38697E-02
   2.02911E+05   6.70828E-16   7.01851E+01   1.40802E+01   1.08284E-01   2.19875E+00   2.98824E-06   4.45856E-02
   2.03645E+05   6.54677E-16   7.10131E+01   1.49611E+01   1.10371E-01   2.19082E+00   2.95070E-06   4.49912E-02
   2.04746E+05   6.28501E-16   7.23688E+01   1.63303E+01   1.12533E-01   2.17904E+00   2.88680E-06   4.53103E-02
   2.05846E+05   6.00757E-16   7.40810E+01   1.e-30   1.18129E-01   2.16739E+00   2.82465E-06   4.57382E-02
