   1.10081E+03   2.64742E+04   2.22340E-10   2.55262E+01   5.00000E-01   1.87140E-14   1.31449E-23   8.73294E-06   2.06200E-22   3.47290E-17   1.08790E-19   2.12280E-18   1.52727E-21   2.69175E-04   7.78884E-10   2.79920E-23   4.41377E-23   2.41754E-16   5.34476E-24   2.96660E-19   3.57565E-15   1.00000E-30
   1.83466E+03   1.31397E+04   7.04475E-11   2.55168E+01   5.00000E-01   5.97666E-14   4.10748E-23   1.51073E-05   6.50788E-22   7.23652E-17   3.52922E-19   7.02962E-18   4.41386E-21   2.69175E-04   1.59718E-09   1.00881E-22   1.59071E-22   4.92648E-16   1.68217E-23   9.13453E-19   6.28198E-15   1.00000E-30
   2.56852E+03   8.42634E+03   3.30431E-11   2.55296E+01   5.00000E-01   1.28818E-13   8.66628E-23   2.14434E-05   1.38747E-21   1.21764E-16   7.73648E-19   1.57487E-17   8.71584E-21   2.69175E-04   2.64026E-09   2.41029E-22   3.80061E-22   8.09596E-16   3.57494E-23   1.89895E-18   9.07605E-15   1.00000E-30
   3.30237E+03   6.06650E+03   1.87719E-11   2.55256E+01   5.00000E-01   2.29171E-13   1.50921E-22   2.76510E-05   2.44228E-21   1.83364E-16   1.40015E-18   2.91367E-17   1.43546E-20   2.69174E-04   3.90415E-09   4.68004E-22   7.37969E-22   1.18984E-15   6.27047E-23   3.25863E-18   1.19130E-14   1.00000E-30
   4.03623E+03   4.66725E+03   1.19515E-11   2.55273E+01   5.00000E-01   3.63499E-13   2.34475E-22   3.36611E-05   3.83601E-21   2.57492E-16   2.26022E-18   4.80996E-17   2.12895E-20   2.69174E-04   5.37851E-09   8.00101E-22   1.26165E-21   1.62952E-15   9.81068E-23   4.99010E-18   1.47775E-14   1.00000E-30
   4.77008E+03   3.74917E+03   8.20697E-12   2.55401E+01   5.00000E-01   5.34069E-13   3.37716E-22   3.94349E-05   5.58621E-21   3.44395E-16   3.38077E-18   7.35945E-17   2.95096E-20   2.69174E-04   7.05093E-09   1.25414E-21   1.97763E-21   2.12436E-15   1.42272E-22   7.08697E-18   1.76616E-14   1.00000E-30
   5.50394E+03   3.10451E+03   5.94772E-12   2.55357E+01   5.00000E-01   7.43278E-13   4.60852E-22   4.49822E-05   7.70812E-21   4.44460E-16   4.78875E-18   1.06613E-16   3.90097E-20   2.69174E-04   8.91719E-09   1.84603E-21   2.91100E-21   2.67134E-15   1.95440E-22   9.53944E-18   2.05469E-14   1.00000E-30
   6.23779E+03   2.62923E+03   4.48794E-12   2.55432E+01   5.00000E-01   9.92634E-13   6.04012E-22   5.02657E-05   1.02153E-20   5.57772E-16   6.50950E-18   1.48219E-16   4.98225E-20   2.69173E-04   1.09578E-08   2.58932E-21   4.08315E-21   3.26523E-15   2.57795E-22   1.23388E-17   2.34423E-14   1.00000E-30
   6.97165E+03   2.26569E+03   3.49431E-12   2.55529E+01   5.00000E-01   1.28389E-12   7.67229E-22   5.52921E-05   1.31201E-20   6.84582E-16   8.56832E-18   1.99503E-16   6.19752E-20   2.69173E-04   1.31630E-08   3.49674E-21   5.51414E-21   3.90237E-15   3.29478E-22   1.54750E-17   2.63417E-14   1.00000E-30
   7.70550E+03   1.97950E+03   2.78974E-12   2.55547E+01   5.00000E-01   1.61884E-12   9.50464E-22   6.00759E-05   1.64336E-20   8.25223E-16   1.09903E-17   2.61588E-16   7.54962E-20   2.69172E-04   1.55261E-08   4.58006E-21   7.22258E-21   4.57971E-15   4.10591E-22   1.89374E-17   2.92372E-14   1.00000E-30
