   1.10081E+03   2.64742E+04   2.22340E-10   2.55262E+01   2.55214E+01   0.00000E+00   3.47232E+06   1.00000E-30   2.69175E-04   2.12280E-18   1.08790E-19   8.73294E-06   3.02459E-20   2.05283E-19   5.80198E-19   0.00000E+00   6.30276E-13   3.76669E-26   4.07406E+00   2.10416E+02   3.27546E+22
   1.83466E+03   1.31397E+04   7.04475E-11   2.55168E+01   2.55214E+01   0.00000E+00   2.68966E+06   1.00000E-30   2.69175E-04   7.02962E-18   3.52922E-19   1.51073E-05   2.03218E-20   1.45141E-19   4.33054E-19   0.00000E+00   1.99724E-13   3.78185E-27   4.07312E+00   1.62928E+02   1.72968E+22
   2.56852E+03   8.42634E+03   3.30431E-11   2.55296E+01   2.55214E+01   0.00000E+00   2.27318E+06   1.00000E-30   2.69175E-04   1.57487E-17   7.73648E-19   2.14434E-05   1.50727E-20   1.08888E-19   3.28580E-19   0.00000E+00   9.36647E-14   8.31896E-28   4.07439E+00   1.37769E+02   1.13581E+22
   3.30237E+03   6.06650E+03   1.87719E-11   2.55256E+01   2.55214E+01   0.00000E+00   2.00476E+06   1.00000E-30   2.69174E-04   2.91367E-17   1.40015E-18   2.76510E-05   1.19795E-20   8.68739E-20   2.63048E-19   0.00000E+00   5.32137E-14   2.68499E-28   4.07399E+00   1.21481E+02   8.29616E+21
   4.03623E+03   4.66725E+03   1.19515E-11   2.55273E+01   2.55214E+01   0.00000E+00   1.81338E+06   1.00000E-30   2.69174E-04   4.80996E-17   2.26022E-18   3.36611E-05   9.95610E-21   7.23270E-20   2.19325E-19   0.00000E+00   3.38788E-14   1.08833E-28   4.07416E+00   1.09892E+02   6.45564E+21
   4.77008E+03   3.74917E+03   8.20697E-12   2.55401E+01   2.55214E+01   0.00000E+00   1.66806E+06   1.00000E-30   2.69174E-04   7.35945E-17   3.38077E-18   3.94349E-05   8.54206E-21   6.21133E-20   1.88494E-19   0.00000E+00   2.32606E-14   5.13116E-29   4.07544E+00   1.01136E+02   5.23903E+21
   5.50394E+03   3.10451E+03   5.94772E-12   2.55357E+01   2.55214E+01   0.00000E+00   1.55288E+06   1.00000E-30   2.69174E-04   1.06613E-16   4.78875E-18   4.49822E-05   7.50147E-21   5.45578E-20   1.65541E-19   0.00000E+00   1.68582E-14   2.69509E-29   4.07499E+00   9.41365E+01   4.38093E+21
   6.23779E+03   2.62923E+03   4.48794E-12   2.55432E+01   2.55214E+01   0.00000E+00   1.45868E+06   1.00000E-30   2.69173E-04   1.48219E-16   6.50950E-18   5.02657E-05   6.70703E-21   4.87844E-20   1.47993E-19   0.00000E+00   1.27194E-14   1.53435E-29   4.07574E+00   8.84521E+01   3.74644E+21
   6.97165E+03   2.26569E+03   3.49431E-12   2.55529E+01   2.55214E+01   0.00000E+00   1.37977E+06   1.00000E-30   2.69173E-04   1.99503E-16   8.56832E-18   5.52921E-05   6.08218E-21   4.42369E-20   1.34149E-19   0.00000E+00   9.90213E-15   9.30044E-30   4.07671E+00   8.36991E+01   3.26015E+21
   7.70550E+03   1.97950E+03   2.78974E-12   2.55547E+01   2.55214E+01   0.00000E+00   1.31243E+06   1.00000E-30   2.69172E-04   2.61588E-16   1.09903E-17   6.00759E-05   5.57065E-21   4.05143E-20   1.22828E-19   0.00000E+00   7.90535E-15   5.92786E-30   4.07688E+00   7.96193E+01   2.87677E+21
   8.43936E+03   1.74890E+03   2.27337E-12   2.55651E+01   2.55214E+01   0.00000E+00   1.25407E+06   1.00000E-30   2.69172E-04   3.35637E-16   1.37980E-17   6.46007E-05   5.15385E-21   3.74789E-20   1.13585E-19   0.00000E+00   6.44126E-15   3.93601E-30   4.07791E+00   7.61098E+01   2.56755E+21
   9.17321E+03   1.55954E+03   1.88449E-12   2.55814E+01   2.55214E+01   0.00000E+00   1.20286E+06   1.00000E-30   2.69172E-04   4.22815E-16   1.70139E-17   6.88756E-05   4.80532E-21   3.49426E-20   1.05874E-19   0.00000E+00   5.33834E-15   2.70406E-30   4.07953E+00   7.30486E+01   2.31341E+21
   9.90707E+03   1.40153E+03   1.58485E-12   2.55788E+01   2.55214E+01   0.00000E+00   1.15745E+06   1.00000E-30   2.69171E-04   5.24316E-16   2.06629E-17   7.29427E-05   4.51689E-21   3.28252E-20   9.93455E-20   0.00000E+00   4.48969E-15   1.91259E-30   4.07927E+00   7.02838E+01   2.10123E+21
   1.06409E+04   1.26789E+03   1.34947E-12   2.55976E+01   2.55214E+01   0.00000E+00   1.11683E+06   1.00000E-30   2.69171E-04   6.41298E-16   2.47597E-17   7.67552E-05   4.25913E-21   3.09562E-20   9.36998E-20   0.00000E+00   3.82198E-15   1.38634E-30   4.08112E+00   6.78667E+01   1.92168E+21
   1.13748E+04   1.15354E+03   1.16143E-12   2.56094E+01   2.55214E+01   0.00000E+00   1.08020E+06   1.00000E-30   2.69171E-04   7.74951E-16   2.93282E-17   8.03617E-05   4.04737E-21   2.94041E-20   8.89258E-20   0.00000E+00   3.28894E-15   1.02677E-30   4.08230E+00   6.56714E+01   1.76797E+21
   1.21086E+04   1.05469E+03   1.00903E-12   2.56243E+01   2.55214E+01   0.00000E+00   1.04695E+06   1.00000E-30   2.69171E-04   9.26416E-16   3.43847E-17   8.37584E-05   3.85153E-21   2.79844E-20   8.46403E-20   0.00000E+00   2.85683E-15   7.74836E-31   4.08376E+00   6.36872E+01   1.63506E+21
   1.28425E+04   9.68478E+02   8.83905E-13   2.56346E+01   2.55214E+01   0.00000E+00   1.01660E+06   1.00000E-30   2.69170E-04   1.09684E-15   3.99483E-17   8.69657E-05   3.69223E-21   2.68125E-20   8.10143E-20   0.00000E+00   2.50225E-15   5.94515E-31   4.08478E+00   6.18656E+01   1.51912E+21
   1.35763E+04   8.92697E+02   7.80018E-13   2.56452E+01   2.55214E+01   0.00000E+00   9.88745E+05   1.00000E-30   2.69170E-04   1.28732E-15   4.60341E-17   8.99869E-05   3.54687E-21   2.57495E-20   7.77580E-20   0.00000E+00   2.20787E-15   4.62920E-31   4.08582E+00   6.01952E+01   1.41718E+21
   1.43102E+04   8.25616E+02   6.92888E-13   2.56671E+01   2.55214E+01   0.00000E+00   9.63059E+05   1.00000E-30   2.69170E-04   1.49884E-15   5.26520E-17   9.28164E-05   3.41203E-21   2.47753E-20   7.48327E-20   0.00000E+00   1.96071E-15   3.65182E-31   4.08798E+00   5.86815E+01   1.32692E+21
   1.50441E+04   7.65861E+02   6.19149E-13   2.56858E+01   2.55214E+01   0.00000E+00   9.39276E+05   1.00000E-30   2.69169E-04   1.73249E-15   5.98211E-17   9.54844E-05   3.29618E-21   2.39322E-20   7.22699E-20   0.00000E+00   1.75164E-15   2.91524E-31   4.08982E+00   5.72742E+01   1.24651E+21
   1.57779E+04   7.12330E+02   5.56230E-13   2.57073E+01   2.55214E+01   0.00000E+00   9.17172E+05   1.00000E-30   2.69169E-04   1.98919E-15   6.75516E-17   9.79920E-05   3.19496E-21   2.31939E-20   7.00155E-20   0.00000E+00   1.57322E-15   2.35224E-31   4.09194E+00   5.59731E+01   1.17446E+21
   1.65118E+04   6.64128E+02   5.02147E-13   2.57175E+01   2.55214E+01   0.00000E+00   8.96559E+05   1.00000E-30   2.69169E-04   2.27001E-15   7.58631E-17   1.00367E-04   3.10406E-21   2.25274E-20   6.79649E-20   0.00000E+00   1.42007E-15   1.91681E-31   4.09294E+00   5.47369E+01   1.10958E+21
   1.72456E+04   6.20520E+02   4.55343E-13   2.57398E+01   2.55214E+01   0.00000E+00   8.77276E+05   1.00000E-30   2.69169E-04   2.57557E-15   8.47529E-17   1.02587E-04   3.02254E-21   2.19335E-20   6.61550E-20   0.00000E+00   1.28735E-15   1.57572E-31   4.09512E+00   5.36059E+01   1.05088E+21
   1.79795E+04   5.80900E+02   4.14589E-13   2.57619E+01   2.55214E+01   0.00000E+00   8.59186E+05   1.00000E-30   2.69168E-04   2.90683E-15   9.42378E-17   1.04678E-04   2.94870E-21   2.13964E-20   6.45222E-20   0.00000E+00   1.17181E-15   1.30594E-31   4.09729E+00   5.25457E+01   9.97536E+20
   1.87133E+04   5.44762E+02   3.78901E-13   2.57920E+01   2.55214E+01   0.00000E+00   8.42170E+05   1.00000E-30   2.69168E-04   3.26441E-15   1.04321E-16   1.06636E-04   2.88269E-21   2.09185E-20   6.30785E-20   0.00000E+00   1.07054E-15   1.09039E-31   4.10023E+00   5.15652E+01   9.48878E+20
