# 1.3113924475547556
0.000000000000000000e+00 5.135620053852053141e-02 5.135620053852053141e-02
1.010101010101010187e-02 5.104146477063985915e-02 5.104146477063985915e-02
2.020202020202020374e-02 5.104146477063985915e-02 5.104146477063985915e-02
3.030303030303030387e-02 5.135620053852053141e-02 5.135620053852053141e-02
4.040404040404040747e-02 5.087667858144340888e-02 5.087667858144340888e-02
5.050505050505050414e-02 5.181949513020896181e-02 5.181949513020896181e-02
6.060606060606060774e-02 5.096812366296855912e-02 5.096812366296855912e-02
7.070707070707070441e-02 5.187075218492056411e-02 5.187075218492056411e-02
8.080808080808081495e-02 5.233503330934060477e-02 5.233503330934060477e-02
9.090909090909091161e-02 5.307333660230676570e-02 5.307333660230676570e-02
1.010101010101010083e-01 5.491824473144248792e-02 5.491824473144248792e-02
1.111111111111111049e-01 5.536156534886219061e-02 5.536156534886219061e-02
1.212121212121212155e-01 6.021651022112808893e-02 6.021651022112808893e-02
1.313131313131313260e-01 6.220207411210659093e-02 6.220207411210659093e-02
1.414141414141414088e-01 6.821454315510114275e-02 6.821454315510114275e-02
1.515151515151515194e-01 7.288239559726783501e-02 7.288239559726783501e-02
1.616161616161616299e-01 8.156662436253832305e-02 8.156662436253832305e-02
1.717171717171717127e-01 8.963870895773429215e-02 8.963870895773429215e-02
1.818181818181818232e-01 1.006883161222534018e-01 1.006883161222534018e-01
1.919191919191919060e-01 1.123519876488066199e-01 1.123519876488066199e-01
2.020202020202020166e-01 1.269830758940236060e-01 1.269830758940236060e-01
2.121212121212121271e-01 1.426579250061172921e-01 1.426579250061172921e-01
2.222222222222222099e-01 1.612244451224589536e-01 1.612244451224589536e-01
2.323232323232323204e-01 1.811999841398554134e-01 1.811999841398554134e-01
2.424242424242424310e-01 2.036999668837617128e-01 2.036999668837617128e-01
2.525252525252525415e-01 2.277398150264569876e-01 2.277398150264569876e-01
2.626262626262626521e-01 2.540758685799318628e-01 2.540758685799318628e-01
2.727272727272727071e-01 2.816801186303925508e-01 2.816801186303925508e-01
2.828282828282828176e-01 3.107382729620922213e-01 3.107382729620922213e-01
2.929292929292929282e-01 3.404485990408217533e-01 3.404485990408217533e-01
3.030303030303030387e-01 3.704609705231326489e-01 3.704609705231326489e-01
3.131313131313131493e-01 3.999563392883337398e-01 3.999563392883337398e-01
3.232323232323232598e-01 4.278956713658974564e-01 4.278956713658974564e-01
3.333333333333333148e-01 4.538422411027112635e-01 4.538422411027112635e-01
3.434343434343434254e-01 4.762335304737765340e-01 4.762335304737765340e-01
3.535353535353535359e-01 4.956130271500082118e-01 4.956130271500082118e-01
3.636363636363636465e-01 5.099486573223465102e-01 5.099486573223465102e-01
3.737373737373737570e-01 5.214610958719206879e-01 5.214610958719206879e-01
3.838383838383838120e-01 5.272790755053284872e-01 5.272790755053284872e-01
3.939393939393939226e-01 5.321228768763601735e-01 5.321228768763601735e-01
4.040404040404040331e-01 5.311816133701802167e-01 5.311816133701802167e-01
4.141414141414141437e-01 5.327073737512854068e-01 5.327073737512854068e-01
4.242424242424242542e-01 5.278102472223936692e-01 5.278102472223936692e-01
4.343434343434343647e-01 5.297614613384320492e-01 5.297614613384320492e-01
4.444444444444444198e-01 5.231343408076685186e-01 5.231343408076685186e-01
4.545454545454545303e-01 5.277653333323434337e-01 5.277653333323434337e-01
4.646464646464646409e-01 5.204226727933631835e-01 5.204226727933631835e-01
4.747474747474747514e-01 5.277268976868965122e-01 5.277268976868965122e-01
4.848484848484848619e-01 5.198737037106756498e-01 5.198737037106756498e-01
4.949494949494949725e-01 5.283821866976261550e-01 5.283821866976261550e-01
5.050505050505050830e-01 6.504927152211601449e-01 6.504927152211601449e-01
5.151515151515151381e-01 6.603341529614343841e-01 6.603341529614343841e-01
5.252525252525253041e-01 6.519488098854104852e-01 6.519488098854104852e-01
5.353535353535353591e-01 6.595657024324306228e-01 6.595657024324306228e-01
5.454545454545454142e-01 6.537901197066536829e-01 6.537901197066536829e-01
5.555555555555555802e-01 6.584704370069358603e-01 6.584704370069358603e-01
5.656565656565656353e-01 6.551182200773759678e-01 6.551182200773759678e-01
5.757575757575758013e-01 6.572230242189497362e-01 6.572230242189497362e-01
5.858585858585858563e-01 6.557942034492256766e-01 6.557942034492256766e-01
5.959595959595959114e-01 6.566542223411183654e-01 6.566542223411183654e-01
6.060606060606060774e-01 6.560635819779131461e-01 6.560635819779131461e-01
6.161616161616161325e-01 6.558343682084138981e-01 6.558343682084138981e-01
6.262626262626262985e-01 6.541065892984930796e-01 6.541065892984930796e-01
6.363636363636363535e-01 6.520793082150567743e-01 6.520793082150567743e-01
6.464646464646465196e-01 6.484941123431200438e-01 6.484941123431200438e-01
6.565656565656565746e-01 6.454672044102867101e-01 6.454672044102867101e-01
6.666666666666666297e-01 6.417032364836257052e-01 6.417032364836257052e-01
6.767676767676767957e-01 6.400552727524430052e-01 6.400552727524430052e-01
6.868686868686868507e-01 6.390869864738486505e-01 6.390869864738486505e-01
6.969696969696970168e-01 6.420016859482199356e-01 6.420016859482199356e-01
7.070707070707070718e-01 6.472078579241338225e-01 6.472078579241338225e-01
7.171717171717171269e-01 6.576532560891318324e-01 6.576532560891318324e-01
7.272727272727272929e-01 6.711380023219843949e-01 6.711380023219843949e-01
7.373737373737373479e-01 6.902047202881580468e-01 6.902047202881580468e-01
7.474747474747475140e-01 7.126784074713121697e-01 7.126784074713121697e-01
7.575757575757575690e-01 7.411724161500096164e-01 7.411724161500096164e-01
7.676767676767676241e-01 7.728403936317503886e-01 7.728403936317503886e-01
7.777777777777777901e-01 8.095193943834626538e-01 8.095193943834626538e-01
7.878787878787878451e-01 8.476512551686503638e-01 8.476512551686503638e-01
7.979797979797980112e-01 8.888021703182016342e-01 8.888021703182016342e-01
8.080808080808080662e-01 9.294396847394914563e-01 9.294396847394914563e-01
8.181818181818182323e-01 9.709823627491117604e-01 9.709823627491117604e-01
