# 758009660.6020871
0.000000000000000000e+00 3.446984204283670333e-18 1.836625437331037669e-12 1.026513634425031478e-14
7.183673469387754822e+10 3.446984204283670333e-18 1.836622433606185093e-12 1.024057856661986582e-14
1.436734693877550964e+11 3.446984204283670333e-18 1.836625437331037669e-12 1.024058071335233099e-14
2.155102040816326294e+11 3.446991391425944115e-18 1.836626263059977328e-12 1.024059204506550607e-14
2.873469387755101929e+11 3.447007259578626211e-18 1.836626370601546608e-12 1.024061510362597907e-14
3.591836734693877563e+11 3.447029518701898415e-18 1.836626446300517096e-12 1.024064770835824091e-14
4.310204081632652588e+11 3.447056069551129501e-18 1.836626535553051544e-12 1.024068703947777260e-14
5.028571428571428833e+11 3.447085570880635769e-18 1.836626627406756805e-12 1.024073080209788418e-14
5.746938775510203857e+11 3.447117208825393873e-18 1.836626712376371780e-12 1.024077811299874693e-14
6.465306122448979492e+11 3.447150469038418506e-18 1.836626787587565412e-12 1.024082842358382338e-14
7.183673469387755127e+11 3.447185006730596338e-18 1.836626853382139798e-12 1.024087943693494581e-14
7.902040816326530762e+11 3.447220578524696747e-18 1.836626911064366509e-12 1.024093312023095636e-14
8.620408163265305176e+11 3.447257005552761042e-18 1.836626962034816609e-12 1.024099076490336912e-14
9.338775510204080811e+11 3.447294152176393117e-18 1.836627007519905316e-12 1.024104203989308498e-14
1.005714285714285767e+12 3.447331912914089329e-18 1.836627048528210152e-12 1.024109976276723407e-14
1.077551020408163330e+12 3.447370204072954253e-18 1.836627085901002882e-12 1.024117376877254272e-14
1.149387755102040771e+12 3.447408958127760122e-18 1.836627120297225355e-12 1.024120822547124356e-14
1.221224489795918213e+12 3.447448119668767501e-18 1.836627152221086565e-12 1.024127063464294572e-14
1.293061224489795898e+12 3.447487642760198354e-18 1.836627182182327677e-12 1.024142771339829215e-14
1.364897959183673584e+12 3.447527489159151818e-18 1.836627210567727927e-12 1.024133079366533270e-14
1.436734693877551025e+12 3.447567625868029594e-18 1.836627237373620334e-12 1.024128556035708225e-14
1.508571428571428467e+12 3.447608024381267758e-18 1.836627263178151237e-12 1.024230609746911855e-14
1.580408163265306152e+12 3.447648663311875348e-18 1.836627289043855136e-12 1.024131897537012162e-14
1.652244897959183594e+12 3.447689520745378459e-18 1.836627312408821598e-12 1.023836329254333526e-14
1.724081632653061035e+12 3.447730563367546663e-18 1.836627331956847538e-12 1.024910847467869152e-14
1.795918367346938965e+12 3.447771811541828138e-18 1.836627369624431201e-12 1.024697990252717737e-14
1.867755102040816162e+12 3.447813246555045143e-18 1.836627380314205407e-12 1.019704805295283245e-14
1.939591836734694092e+12 3.447854681950842352e-18 1.836627357692444973e-12 1.029458845204827122e-14
2.011428571428571533e+12 3.447896433502662749e-18 1.836627509800682468e-12 1.038115624375397047e-14
2.083265306122448975e+12 3.447938755104551284e-18 1.836627523963691534e-12 9.742864768559808046e-15
2.155102040816326660e+12 3.447979933474598164e-18 1.836627042077022496e-12 1.030998547498020210e-14
2.226938775510204102e+12 3.448021335969934045e-18 1.836627824196225587e-12 1.258236027212823427e-14
2.298775510204081543e+12 3.448065241371958060e-18 1.836627898839505203e-12 5.673314802849235237e-15
2.370612244897958984e+12 3.448110413186085842e-18 1.836627838897030894e-12 1.088262379745145737e-16
2.442448979591836426e+12 3.448155917354400415e-18 1.836627836401645091e-12 5.661061991971372703e-22
2.514285714285714355e+12 3.448201495682941280e-18 1.836627846462477283e-12 3.461884897344877852e-34
2.586122448979591797e+12 3.448247096838489388e-18 1.836627865498799522e-12 3.446984204283670342e-34
2.657959183673469238e+12 3.448292714966527013e-18 1.836627892251093615e-12 3.446984204283670342e-34
2.729795918367347168e+12 3.448338347774490705e-18 1.836627925640762087e-12 3.446984204283670342e-34
2.801632653061224609e+12 3.448383990081829210e-18 1.836627963126748102e-12 3.446984204283670342e-34
2.873469387755102051e+12 3.448429632269521243e-18 1.836627999153707877e-12 3.446984204283670342e-34
2.945306122448979980e+12 3.448475266931413218e-18 1.836628030000824287e-12 3.446984204283670342e-34
3.017142857142856934e+12 3.448520895131467799e-18 1.836628057158663062e-12 3.446984204283670342e-34
3.088979591836734863e+12 3.448566522907343628e-18 1.836628084136609845e-12 3.446984204283670342e-34
3.160816326530612305e+12 3.448612154922398495e-18 1.836628113276822904e-12 3.446984204283670342e-34
3.232653061224489746e+12 3.448657792179813871e-18 1.836628144935645833e-12 3.446984204283670342e-34
3.304489795918367188e+12 3.448703433249614119e-18 1.836628178146778598e-12 3.446984204283670342e-34
3.376326530612245117e+12 3.448749076648273123e-18 1.836628211993008763e-12 3.446984204283670342e-34
3.448163265306122070e+12 3.448794722151386533e-18 1.836628246349669951e-12 3.446984204283670342e-34
3.520000000000000000e+12 3.448840370310371588e-18 1.836628281536304697e-12 3.446984204283670342e-34
3.591836734693877930e+12 3.448886021433947155e-18 1.836628317719602416e-12 3.446984204283670342e-34
3.663673469387754883e+12 3.448931675222180074e-18 1.836628354723946363e-12 3.446984204283670342e-34
3.735510204081632324e+12 3.448977331045632143e-18 1.836628392201761546e-12 3.446984204283670342e-34
3.807346938775510254e+12 3.449022988387485070e-18 1.836628429881126071e-12 3.446984204283670342e-34
3.879183673469388184e+12 3.449068647136349613e-18 1.836628467715703283e-12 3.446984204283670342e-34
3.951020408163265137e+12 3.449114307615509678e-18 1.836628505885601663e-12 3.446984204283670342e-34
4.022857142857143066e+12 3.449159970368402991e-18 1.836628544674975119e-12 3.446984204283670342e-34
4.094693877551020508e+12 3.449205635848163504e-18 1.836628584309837425e-12 3.446984204283670342e-34
4.166530612244897949e+12 3.449251304199566839e-18 1.836628624848913557e-12 3.446984204283670342e-34
4.238367346938775391e+12 3.449296975241341002e-18 1.836628666179019925e-12 3.446984204283670342e-34
4.310204081632653320e+12 3.449342648631706229e-18 1.836628708106582935e-12 3.446984204283670342e-34
4.382040816326530273e+12 3.449388324099562457e-18 1.836628750482628490e-12 3.446984204283670342e-34
4.453877551020408203e+12 3.449434001595740309e-18 1.836628793281200973e-12 3.446984204283670342e-34
4.525714285714286133e+12 3.449479681294776032e-18 1.836628836595024582e-12 3.446984204283670342e-34
4.597551020408163086e+12 3.449525363511848831e-18 1.836628880586497328e-12 3.446984204283670342e-34
4.669387755102041016e+12 3.449571048612733632e-18 1.836628925438432994e-12 3.446984204283670342e-34
4.741224489795917969e+12 3.449616736703309975e-18 1.836628971191134419e-12 3.446984204283670342e-34
4.813061224489795898e+12 3.449662427132937865e-18 1.836629017478791076e-12 3.446984204283670342e-34
4.884897959183672852e+12 3.449708120099910664e-18 1.836629064428037934e-12 3.446984204283670342e-34
4.956734693877550781e+12 3.449753819596205057e-18 1.836629114355427823e-12 3.446984204283670342e-34
5.028571428571428711e+12 3.449799521443709007e-18 1.836629164718800459e-12 3.446984204283670342e-34
5.100408163265305664e+12 3.449845200621229094e-18 1.836629201741318954e-12 3.446984204283670342e-34
5.172244897959183594e+12 3.449890853993706123e-18 1.836629229255892696e-12 3.446984204283670342e-34
5.244081632653061523e+12 3.449936568960553951e-18 1.836629293583075737e-12 3.446984204283670342e-34
5.315918367346938477e+12 3.449982327746196851e-18 1.836629370222781206e-12 3.446984204283670342e-34
5.387755102040816406e+12 3.450027952944854859e-18 1.836629359320080291e-12 3.446984204283670342e-34
5.459591836734694336e+12 3.450073467416069567e-18 1.836629342214819270e-12 3.446984204283670342e-34
5.531428571428571289e+12 3.450119072446723153e-18 1.836629378416509237e-12 3.446984204283670342e-34
5.603265306122449219e+12 3.450165172020265553e-18 1.836629632111913322e-12 3.446984204283670342e-34
5.675102040816326172e+12 3.450211804443883244e-18 1.836630154230741366e-12 3.446984204283670342e-34
5.746938775510204102e+12 3.450258061772034503e-18 1.836630230446578164e-12 3.446984204283670342e-34
5.818775510204081055e+12 3.450303109550313113e-18 1.836629923359725864e-12 3.446984204283670342e-34
5.890612244897959961e+12 3.450346852489872638e-18 1.836628901300361236e-12 3.446984204283670342e-34
5.962448979591836914e+12 3.450390823936642811e-18 1.836628448337879044e-12 3.446984204283670342e-34
6.034285714285713867e+12 3.450436404737587768e-18 1.836628683580285185e-12 3.446984204283670342e-34
6.106122448979592773e+12 3.450484387618004644e-18 1.836629904281689570e-12 3.446984204283670342e-34
6.177959183673469727e+12 3.450534611196199591e-18 1.836632365863712362e-12 3.446984204283670342e-34
6.249795918367346680e+12 3.450583271438712246e-18 1.836632968077050118e-12 3.446984204283670342e-34
6.321632653061224609e+12 3.450628189604070343e-18 1.836632345635370354e-12 3.446984204283670342e-34
6.393469387755102539e+12 3.450668946666593482e-18 1.836629763568584757e-12 3.446984204283670342e-34
6.465306122448979492e+12 3.450707853462159290e-18 1.836626441728467707e-12 3.446984204283670342e-34
6.537142857142857422e+12 3.450750380041465525e-18 1.836626178864863516e-12 3.446984204283670342e-34
6.608979591836734375e+12 3.450798113776175744e-18 1.836627439873755676e-12 3.446984204283670342e-34
6.680816326530612305e+12 3.450851120072135421e-18 1.836631492284473723e-12 3.446984204283670342e-34
6.752653061224490234e+12 3.450904863405855123e-18 1.836634998151058752e-12 3.446984204283670342e-34
6.824489795918367188e+12 3.450952760616776569e-18 1.836634910540536790e-12 3.446984204283670342e-34
6.896326530612244141e+12 3.450994939467115222e-18 1.836633093698417523e-12 3.446984204283670342e-34
6.968163265306123047e+12 3.451033945626662723e-18 1.836629426777889514e-12 3.446984204283670342e-34
7.040000000000000000e+12 3.451074982533265195e-18 1.836628120484653023e-12 3.446984204283670342e-34
7.111836734693876953e+12 3.451120738573740323e-18 1.836628617079645099e-12 3.446984204283670342e-34
7.183673469387755859e+12 3.451169515709521320e-18 1.836630298949827359e-12 3.446984204283670342e-34
7.255510204081632812e+12 3.451218704844520060e-18 1.836631991521861147e-12 3.446984204283670342e-34
7.327346938775509766e+12 3.451265568699742056e-18 1.836632087812521209e-12 3.446984204283670342e-34
7.399183673469387695e+12 3.451310352640755709e-18 1.836631558145617973e-12 3.446984204283670342e-34
7.471020408163264648e+12 3.451354961610553202e-18 1.836631109857509188e-12 3.446984204283670342e-34
7.542857142857143555e+12 3.451400383304310625e-18 1.836631125498782098e-12 3.446984204283670342e-34
7.614693877551020508e+12 3.451446278203889854e-18 1.836631250054662921e-12 3.446984204283670342e-34
7.686530612244897461e+12 3.451492181107632391e-18 1.836631358694282961e-12 3.446984204283670342e-34
7.758367346938776367e+12 3.451538005604640280e-18 1.836631432568343576e-12 3.446984204283670342e-34
7.830204081632653320e+12 3.451583819814776779e-18 1.836631508476328630e-12 3.446984204283670342e-34
7.902040816326530273e+12 3.451629678064597493e-18 1.836631609939810313e-12 3.446984204283670342e-34
7.973877551020408203e+12 3.451675580261127384e-18 1.836631735878730254e-12 3.446984204283670342e-34
8.045714285714286133e+12 3.451721484955119641e-18 1.836631860223650941e-12 3.446984204283670342e-34
8.117551020408163086e+12 3.451767352711159538e-18 1.836631960501972637e-12 3.446984204283670342e-34
8.189387755102041016e+12 3.451813183017879164e-18 1.836632040214338235e-12 3.446984204283670342e-34
8.261224489795917969e+12 3.451859007893165116e-18 1.836632117671188290e-12 3.446984204283670342e-34
8.333061224489795898e+12 3.451904846911367007e-18 1.836632201680645291e-12 3.446984204283670342e-34
8.404897959183673828e+12 3.451950651684958306e-18 1.836632262735111664e-12 3.446984204283670342e-34
8.476734693877550781e+12 3.451996380730384072e-18 1.836632302327938816e-12 3.446984204283670342e-34
8.548571428571427734e+12 3.452042173141472658e-18 1.836632382413863702e-12 3.446984204283670342e-34
8.620408163265306641e+12 3.452088435720741244e-18 1.836632709676711775e-12 3.446984204283670342e-34
8.692244897959183594e+12 3.452134909583682912e-18 1.836632996315342274e-12 3.446984204283670342e-34
8.764081632653060547e+12 3.452180672743447058e-18 1.836632892965089887e-12 3.446984204283670342e-34
8.835918367346939453e+12 3.452224720324086455e-18 1.836632029924701342e-12 3.446984204283670342e-34
8.907755102040816406e+12 3.452267919124925298e-18 1.836631064159327770e-12 3.446984204283670342e-34
8.979591836734693359e+12 3.452312618450801572e-18 1.836631241866127792e-12 3.446984204283670342e-34
9.051428571428572266e+12 3.452362203091699521e-18 1.836633302963447556e-12 3.446984204283670342e-34
9.123265306122449219e+12 3.452419105881675473e-18 1.836639321465073290e-12 3.446984204283670342e-34
9.195102040816326172e+12 3.452474254995513853e-18 1.836641227814170668e-12 3.446984204283670342e-34
9.266938775510205078e+12 3.452518487589264821e-18 1.836639060020393233e-12 3.446984204283670342e-34
9.338775510204082031e+12 3.452544577702606343e-18 1.836629435468822159e-12 3.446984204283670342e-34
9.410612244897958984e+12 3.452559348673676291e-18 1.836613240763565616e-12 3.446984204283670342e-34
9.482448979591835938e+12 3.452586106071444030e-18 1.836611085248446289e-12 3.446984204283670342e-34
9.554285714285714844e+12 3.452649884941771072e-18 1.836622554848356957e-12 3.446984204283670342e-34
9.626122448979591797e+12 3.452764920097151719e-18 1.836660310672284408e-12 3.446984204283670342e-34
9.697959183673468750e+12 3.452872830782316994e-18 1.836682025861325807e-12 3.446984204283670342e-34
