# 1.1246500195583482
0.000000000000000000e+00 5.000119540426552212e-02 5.000119540426552212e-02
1.010101010101010187e-02 4.985412195988810080e-02 4.985412195988810080e-02
2.020202020202020374e-02 4.985412195988810080e-02 4.985412195988810080e-02
3.030303030303030387e-02 5.000119540426552212e-02 5.000119540426552212e-02
4.040404040404040747e-02 4.943126101271953787e-02 4.943126101271953787e-02
5.050505050505050414e-02 5.055198227334338490e-02 5.055198227334338490e-02
6.060606060606060774e-02 4.922048703514059903e-02 4.922048703514059903e-02
7.070707070707070441e-02 5.057803793909574491e-02 5.057803793909574491e-02
8.080808080808081495e-02 4.880820872444421865e-02 4.880820872444421865e-02
9.090909090909091161e-02 5.136006769945625910e-02 5.136006769945625910e-02
1.010101010101010083e-01 4.858529921388650419e-02 4.858529921388650419e-02
1.111111111111111049e-01 5.125775840085203261e-02 5.125775840085203261e-02
1.212121212121212155e-01 4.809226805539450200e-02 4.809226805539450200e-02
1.313131313131313260e-01 5.225839328822368124e-02 5.225839328822368124e-02
1.414141414141414088e-01 4.788869293181426123e-02 4.788869293181426123e-02
1.515151515151515194e-01 5.222621641015816329e-02 5.222621641015816329e-02
1.616161616161616299e-01 4.728720019946584807e-02 4.728720019946584807e-02
1.717171717171717127e-01 5.309028511366067904e-02 5.309028511366067904e-02
1.818181818181818232e-01 4.716839261015082219e-02 4.716839261015082219e-02
1.919191919191919060e-01 5.367110016382081739e-02 5.367110016382081739e-02
2.020202020202020166e-01 4.651750936907057127e-02 4.651750936907057127e-02
2.121212121212121271e-01 5.376307772137872004e-02 5.376307772137872004e-02
2.222222222222222099e-01 4.681603630465015070e-02 4.681603630465015070e-02
2.323232323232323204e-01 5.528420037387363900e-02 5.528420037387363900e-02
2.424242424242424310e-01 4.647971977769996960e-02 4.647971977769996960e-02
2.525252525252525415e-01 5.473182182449650574e-02 5.473182182449650574e-02
2.626262626262626521e-01 4.808458833042292963e-02 4.808458833042292963e-02
2.727272727272727071e-01 5.611446378470442281e-02 5.611446378470442281e-02
2.828282828282828176e-01 5.014966219020846466e-02 5.014966219020846466e-02
2.929292929292929282e-01 5.779768146374408833e-02 5.779768146374408833e-02
3.030303030303030387e-01 5.400763502889492640e-02 5.400763502889492640e-02
3.131313131313131493e-01 5.950706781358170577e-02 5.950706781358170577e-02
3.232323232323232598e-01 6.250357245746387957e-02 6.250357245746387957e-02
3.333333333333333148e-01 6.847638288922786032e-02 6.847638288922786032e-02
3.434343434343434254e-01 7.245822378074347203e-02 7.245822378074347203e-02
3.535353535353535359e-01 8.047544759679235715e-02 8.047544759679235715e-02
3.636363636363636465e-01 8.731791379130648956e-02 8.731791379130648956e-02
3.737373737373737570e-01 9.769089284474866131e-02 9.769089284474866131e-02
3.838383838383838120e-01 1.115135070322674227e-01 1.115135070322674227e-01
3.939393939393939226e-01 1.260324113779810185e-01 1.260324113779810185e-01
4.040404040404040331e-01 1.419528864160848614e-01 1.419528864160848614e-01
4.141414141414141437e-01 1.609945907583179570e-01 1.609945907583179570e-01
4.242424242424242542e-01 1.812095001559002883e-01 1.812095001559002883e-01
4.343434343434343647e-01 2.042154613234163085e-01 2.042154613234163085e-01
4.444444444444444198e-01 2.310241570016048074e-01 2.310241570016048074e-01
4.545454545454545303e-01 2.600290264761377923e-01 2.600290264761377923e-01
4.646464646464646409e-01 2.902380899404341519e-01 2.902380899404341519e-01
4.747474747474747514e-01 3.263413160188056161e-01 3.263413160188056161e-01
4.848484848484848619e-01 3.537827990876541429e-01 3.537827990876541429e-01
4.949494949494949725e-01 3.972739836631359323e-01 3.972739836631359323e-01
5.050505050505050830e-01 5.134543139074465579e-01 5.134543139074465579e-01
5.151515151515151381e-01 5.627028802995105439e-01 5.627028802995105439e-01
5.252525252525253041e-01 5.880591021867852541e-01 5.880591021867852541e-01
5.353535353535353591e-01 6.196863862158653591e-01 6.196863862158653591e-01
5.454545454545454142e-01 6.440210704392588248e-01 6.440210704392588248e-01
5.555555555555555802e-01 6.629113787760034793e-01 6.629113787760034793e-01
5.656565656565656353e-01 6.859314600292151232e-01 6.859314600292151232e-01
5.757575757575758013e-01 7.028520300991731862e-01 7.028520300991731862e-01
5.858585858585858563e-01 7.293676289033200755e-01 7.293676289033200755e-01
5.959595959595959114e-01 7.573518270021366572e-01 7.573518270021366572e-01
6.060606060606060774e-01 7.914503430057893141e-01 7.914503430057893141e-01
6.161616161616161325e-01 8.348056228267829448e-01 8.348056228267829448e-01
6.262626262626262985e-01 8.724183882937930345e-01 8.724183882937930345e-01
6.363636363636363535e-01 9.219278415487349720e-01 9.219278415487349720e-01
6.464646464646465196e-01 9.539632817234861006e-01 9.539632817234861006e-01
6.565656565656565746e-01 1.003046484005084782e+00 1.003046484005084782e+00
6.666666666666666297e-01 1.026070137219273093e+00 1.026070137219273093e+00
6.767676767676767957e-01 1.073438938997505643e+00 1.073438938997505643e+00
6.868686868686868507e-01 1.085707214822964728e+00 1.085707214822964728e+00
6.969696969696970168e-01 1.125484793586787768e+00 1.125484793586787768e+00
7.070707070707070718e-01 1.125233308968734303e+00 1.125233308968734303e+00
7.171717171717171269e-01 1.156982952217578076e+00 1.156982952217578076e+00
7.272727272727272929e-01 1.149348289019516800e+00 1.149348289019516800e+00
7.373737373737373479e-01 1.176786124764019892e+00 1.176786124764019892e+00
7.474747474747475140e-01 1.165973716120705772e+00 1.165973716120705772e+00
7.575757575757575690e-01 1.186978904718416494e+00 1.186978904718416494e+00
7.676767676767676241e-01 1.173581922756206541e+00 1.173581922756206541e+00
7.777777777777777901e-01 1.190426173760274375e+00 1.190426173760274375e+00
7.878787878787878451e-01 1.177897925963292902e+00 1.177897925963292902e+00
7.979797979797980112e-01 1.192514648966918278e+00 1.192514648966918278e+00
8.080808080808080662e-01 1.181219430633398515e+00 1.181219430633398515e+00
8.181818181818182323e-01 1.191673513406841689e+00 1.191673513406841689e+00
8.282828282828282873e-01 1.181611675072654855e+00 1.181611675072654855e+00
8.383838383838383423e-01 1.191537906227668531e+00 1.191537906227668531e+00
8.484848484848485084e-01 1.183673772391522716e+00 1.183673772391522716e+00
8.585858585858585634e-01 1.190757059675366047e+00 1.190757059675366047e+00
8.686868686868687295e-01 1.183903569386662857e+00 1.183903569386662857e+00
8.787878787878787845e-01 1.189849974969121593e+00 1.189849974969121593e+00
8.888888888888888395e-01 1.184776206157447387e+00 1.184776206157447387e+00
8.989898989898990056e-01 1.189652210557916590e+00 1.189652210557916590e+00
9.090909090909090606e-01 1.185577751037394156e+00 1.185577751037394156e+00
9.191919191919192267e-01 1.188491541020913367e+00 1.188491541020913367e+00
9.292929292929292817e-01 1.185661129907277234e+00 1.185661129907277234e+00
9.393939393939394478e-01 1.188647041526328829e+00 1.188647041526328829e+00
9.494949494949495028e-01 1.186776443255741498e+00 1.186776443255741498e+00
9.595959595959595578e-01 1.187439145897267068e+00 1.187439145897267068e+00
9.696969696969697239e-01 1.186532301569016123e+00 1.186532301569016123e+00
9.797979797979797789e-01 1.187729641132334368e+00 1.187729641132334368e+00
9.898989898989899450e-01 1.187729641132334368e+00 1.187729641132334368e+00
1.000000000000000000e+00 1.186532301569016123e+00 1.186532301569016123e+00
