# 9644390045.53389
0.000000000000000000e+00 3.446984204283670333e-18 -1.043469344016070845e-14 2.500000000000000000e+05 1.026513634425031478e-14
7.183673469387754822e+10 3.446984204283670333e-18 -8.661308700567952004e-15 2.500000000000000000e+05 1.024057856661986582e-14
1.436734693877550964e+11 1.426479770960106530e-01 -4.318232468272262281e+02 -2.683072506280777161e+05 0.000000000000000000e+00
2.155102040816326294e+11 1.424978067151206895e-01 -3.580571943380901985e+02 -3.980370329422120121e+05 0.000000000000000000e+00
2.873469387755101929e+11 1.753553730513953690e-01 -3.885415219920284926e+02 -4.534227699998920434e+05 0.000000000000000000e+00
3.591836734693877563e+11 1.905677249086265568e-01 -3.880972781622032244e+02 -5.330712024490656331e+05 0.000000000000000000e+00
4.310204081632652588e+11 2.014931496098748276e-01 -3.912035667317933303e+02 -5.680746741711715003e+05 0.000000000000000000e+00
5.028571428571428833e+11 2.090185633631323758e-01 -3.907315559790226871e+02 -5.936976138740538154e+05 0.000000000000000000e+00
5.746938775510203857e+11 2.154029438081908054e-01 -3.907535389872278984e+02 -6.121153626441487577e+05 0.000000000000000000e+00
6.465306122448979492e+11 2.209264879671482273e-01 -3.901189049713591430e+02 -6.275286403320698300e+05 0.000000000000000000e+00
7.183673469387755127e+11 2.259545146905455881e-01 -3.896876976188783601e+02 -6.405889615958328359e+05 0.000000000000000000e+00
7.902040816326530762e+11 2.305321044311612055e-01 -3.890618184188110718e+02 -6.519948272462121677e+05 0.000000000000000000e+00
8.620408163265305176e+11 2.348086566353776994e-01 -3.884612412614893060e+02 -6.620515138116084272e+05 0.000000000000000000e+00
9.338775510204080811e+11 2.388273283574098016e-01 -3.877979502614603007e+02 -6.710886712010246702e+05 0.000000000000000000e+00
1.005714285714285767e+12 2.426488789167829396e-01 -3.871253014097277401e+02 -6.792697437294806587e+05 0.000000000000000000e+00
1.077551020408163330e+12 2.463026255482395344e-01 -3.864245912481109713e+02 -6.867513719140351750e+05 0.000000000000000000e+00
1.149387755102040771e+12 2.498181720389141824e-01 -3.857095946629284526e+02 -6.936314300937965745e+05 0.000000000000000000e+00
1.221224489795918213e+12 2.532145560755337255e-01 -3.849768405016970405e+02 -6.999955193840042921e+05 0.000000000000000000e+00
1.293061224489795898e+12 2.565086757528975969e-01 -3.842304106120175788e+02 -7.059059469299368793e+05 0.000000000000000000e+00
1.364897959183673584e+12 2.597131350136641093e-01 -3.834701096770388062e+02 -7.114153222820607480e+05 0.000000000000000000e+00
1.436734693877551025e+12 2.628386896618946644e-01 -3.826974733055768070e+02 -7.165651623941599391e+05 0.000000000000000000e+00
1.508571428571428467e+12 2.658939771785183148e-01 -3.819128778149988079e+02 -7.213903894179362105e+05 0.000000000000000000e+00
1.580408163265306152e+12 2.688863354222223445e-01 -3.811170259941440008e+02 -7.259198824707624735e+05 0.000000000000000000e+00
1.652244897959183594e+12 2.718218957044786221e-01 -3.803102463139444467e+02 -7.301783591968038818e+05 0.000000000000000000e+00
1.724081632653061035e+12 2.747059234577182707e-01 -3.794929028310074841e+02 -7.341870834653164493e+05 0.000000000000000000e+00
1.795918367346938965e+12 2.775429454540873087e-01 -3.786652543257382035e+02 -7.379647044162909733e+05 0.000000000000000000e+00
1.867755102040816162e+12 2.803369136450350463e-01 -3.778275794477647196e+02 -7.415275981588335708e+05 0.000000000000000000e+00
1.939591836734694092e+12 2.830912882275425368e-01 -3.769801330092809621e+02 -7.448901261321661295e+05 0.000000000000000000e+00
2.011428571428571533e+12 2.858091138944716669e-01 -3.761231515474627827e+02 -7.480647758390768431e+05 0.000000000000000000e+00
2.083265306122448975e+12 2.884930707461341171e-01 -3.752568166100692792e+02 -7.510624045215464430e+05 0.000000000000000000e+00
2.155102040816326660e+12 2.911455294817513195e-01 -3.743812547883725870e+02 -7.538925980057739653e+05 0.000000000000000000e+00
2.226938775510204102e+12 2.937686066043539435e-01 -3.734965556325360012e+02 -7.565640996669888264e+05 0.000000000000000000e+00
2.298775510204081543e+12 2.963642180672701465e-01 -3.726028116552341771e+02 -7.590851344111538492e+05 0.000000000000000000e+00
2.370612244897958984e+12 2.989341172414379799e-01 -3.717001472157993476e+02 -7.614634829958322225e+05 0.000000000000000000e+00
2.442448979591836426e+12 3.014799112169267437e-01 -3.707887188345720801e+02 -7.637062915766466176e+05 0.000000000000000000e+00
2.514285714285714355e+12 3.040030597502790810e-01 -3.698686836307658155e+02 -7.658197953074736288e+05 0.000000000000000000e+00
2.586122448979591797e+12 3.065048731612867727e-01 -3.689401584728463490e+02 -7.678092314108539140e+05 0.000000000000000000e+00
2.657959183673469238e+12 3.089865253885391017e-01 -3.680031992119332358e+02 -7.696791178056555800e+05 0.000000000000000000e+00
2.729795918367347168e+12 3.114490862915650915e-01 -3.670578171331832209e+02 -7.714337981811016798e+05 0.000000000000000000e+00
2.801632653061224609e+12 3.138935596075494994e-01 -3.661040213588415781e+02 -7.730778951051871991e+05 0.000000000000000000e+00
2.873469387755102051e+12 3.163209040145846251e-01 -3.651418531423690297e+02 -7.746163008447249886e+05 0.000000000000000000e+00
2.945306122448979980e+12 3.187320240079884459e-01 -3.641713814187072558e+02 -7.760536466668373905e+05 0.000000000000000000e+00
3.017142857142856934e+12 3.211277415876170882e-01 -3.631926635927476354e+02 -7.773936329091124935e+05 0.000000000000000000e+00
3.088979591836734863e+12 3.235087804268683698e-01 -3.622057136403445838e+02 -7.786388165212464519e+05 0.000000000000000000e+00
3.160816326530612305e+12 3.258757891719669120e-01 -3.612105180718842803e+02 -7.797911770440964028e+05 0.000000000000000000e+00
3.232653061224489746e+12 3.282293968003089368e-01 -3.602070893359007187e+02 -7.808531262218172196e+05 0.000000000000000000e+00
3.304489795918367188e+12 3.305702582259701372e-01 -3.591954990951947480e+02 -7.818281235189085128e+05 0.000000000000000000e+00
3.376326530612245117e+12 3.328990470054490336e-01 -3.581758521899376433e+02 -7.827202482764801243e+05 0.000000000000000000e+00
3.448163265306122070e+12 3.352163888048992901e-01 -3.571482261653351316e+02 -7.835329187917032978e+05 0.000000000000000000e+00
3.520000000000000000e+12 3.375227808205055191e-01 -3.561126289274951091e+02 -7.842677952790377894e+05 0.000000000000000000e+00
3.591836734693877930e+12 3.398185802918825549e-01 -3.550689980580456790e+02 -7.849250395162731875e+05 0.000000000000000000e+00
3.663673469387754883e+12 3.421041243585180580e-01 -3.540172379280406290e+02 -7.855051434799475828e+05 0.000000000000000000e+00
3.735510204081632324e+12 3.443799104312080805e-01 -3.529572829741370015e+02 -7.860108370333436178e+05 0.000000000000000000e+00
3.807346938775510254e+12 3.466465975703034164e-01 -3.518891600783616695e+02 -7.864467864251113497e+05 0.000000000000000000e+00
3.879183673469388184e+12 3.489046936521170150e-01 -3.508130042500445143e+02 -7.868167212307327427e+05 0.000000000000000000e+00
3.951020408163265137e+12 3.511543087647272521e-01 -3.497289513275845252e+02 -7.871210970962449210e+05 0.000000000000000000e+00
4.022857142857143066e+12 3.533955255864325573e-01 -3.486368972842230392e+02 -7.873585363038657233e+05 0.000000000000000000e+00
